ppo/return             regret/generate       step   grad_step  rollout_step  branch  num_generate_steps  num_replay_updates  buffer/mean_score    buffer/max_score    buffer/mean_urns  buffer/max_urns  eval/random/optimal  eval/random/greedy/regret  eval/random/greedy/max_regret  eval/random/greedy/solved  eval/random/greedy/break  eval/random/greedy/achieved  eval/random/stochastic/regret  eval/random/stochastic/max_regret  eval/random/stochastic/solved  eval/random/stochastic/break  eval/random/stochastic/achieved  eval/walls/optimal  eval/walls/greedy/regret  eval/walls/greedy/max_regret  eval/walls/greedy/solved  eval/walls/greedy/break  eval/walls/greedy/achieved  eval/walls/stochastic/regret  eval/walls/stochastic/max_regret  eval/walls/stochastic/solved  eval/walls/stochastic/break  eval/walls/stochastic/achieved  ppo/loss                 ppo/loss-actor           ppo/loss-critic        ppo/entropy          ppo/actor-clip        ppo/critic-clip        ppo/actor-kl1          ppo/actor-kl3           regret/replay
1.3021665811538696     0.029192810878157616  1510   755.0      755.0         0.0     742                 769                 0.5235275030136108   4.028866767883301   2.81280517578125  10.0             1.3644530773162842   0.0873652845621109         3.4729740619659424             0.93603515625              0.00244140625             1.277087926864624            0.027083275839686394           2.647397994995117                  0.875                          0.0048828125                  1.3373697996139526               1.8828092813491821  1.0690068006515503        1.5320162773132324            0.0                       1.0                      0.8138025403022766          1.0337730646133423            1.5320162773132324                0.0                           1.0                          0.8490362167358398              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.3040906190872192     0.027635082602500916  1520   760.0      760.0         0.0     749                 772                 0.5225534439086914   3.5603363513946533  2.830322265625    10.0             1.3644530773162842   0.10178153961896896        3.4729740619659424             0.92724609375              0.00244140625             1.262671709060669            0.028501003980636597           2.647397994995117                  0.86767578125                  0.0048828125                  1.3359521627426147               1.8828092813491821  1.0690068006515503        1.5320162773132324            0.0                       1.0                      0.8138025403022766          1.0337730646133423            1.5320162773132324                0.0                           1.0                          0.8490362167358398              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.297633409500122      0.03339628875255585   1530   765.0      765.0         0.0     753                 778                 0.5232439041137695   4.633539199829102   2.8182373046875   10.0             1.3644530773162842   0.12872138619422913        3.4729740619659424             0.9111328125               0.001953125               1.235731601715088            0.03244532272219658            2.619403600692749                  0.85302734375                  0.00537109375                 1.3320077657699585               1.8828092813491821  0.9780482649803162        1.5292398929595947            0.0                       1.0                      0.904761016368866           1.073582649230957             1.5457441806793213                0.0                           1.0                          0.8092265725135803              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-4.475541591644287     nan                   1540   770.0      770.0         1.0     758                 783                 0.52044677734375     4.345037460327148   2.8385009765625   10.0             1.3644530773162842   0.10085312277078629        3.4729740619659424             0.9287109375               0.001953125               1.2635999917984009           0.02773948386311531            2.619403600692749                  0.87255859375                  0.00537109375                 1.3367135524749756               1.8828092813491821  0.9780482649803162        1.5292398929595947            0.0                       1.0                      0.904761016368866           1.073582649230957             1.5457441806793213                0.0                           1.0                          0.8092265725135803              -0.005879580945475027    0.0006456177834479604    0.0035649186102091335  0.8307658229023218   0.16599655151367188   0.20451927185058594    0.002981781028211117   0.003039145281945821    3.6464078426361084
1.2975845336914062     0.024686885997653008  1550   775.0      775.0         0.0     764                 787                 0.5192702412605286   4.035120964050293   2.84552001953125  10.0             1.3644530773162842   0.07756534218788147        3.4729740619659424             0.9462890625               0.001953125               1.2868878841400146           0.02503267303109169            2.7290902137756348                 0.884765625                    0.00537109375                 1.3394204378128052               1.8828092813491821  0.9780482649803162        1.5292398929595947            0.0                       1.0                      0.904761016368866           1.073582649230957             1.5457441806793213                0.0                           1.0                          0.8092265725135803              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.3103406429290771     0.024530546739697456  1560   780.0      780.0         0.0     767                 794                 0.5034880042076111   4.201700210571289   2.82666015625     10.0             1.3644530773162842   0.08770368993282318        3.4158711433410645             0.93896484375              0.00244140625             1.2767493724822998           0.02354782074689865            2.6273889541625977                 0.89111328125                  0.00537109375                 1.3409053087234497               1.8828092813491821  0.9789736866950989        1.5320162773132324            0.0                       1.0                      0.9038355350494385          1.0690068006515503            1.5320162773132324                0.0                           1.0                          0.8138025403022766              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.302060842514038      0.025882188230752945  1570   785.0      785.0         0.0     771                 800                 0.4971679151058197   3.8513970375061035  2.81939697265625  10.0             1.3644530773162842   0.08208245784044266        3.9747238159179688             0.9443359375               0.00244140625             1.2823708057403564           0.026011398062109947           3.3218729496002197                 0.8740234375                   0.005859375                   1.3384417295455933               1.8828092813491821  1.1619731187820435        1.5320162773132324            0.0                       1.0                      0.7208361625671387          1.1123046875                  1.5320162773132324                0.0                           1.0                          0.7705044746398926              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.2851805686950684     0.02471066638827324   1580   790.0      790.0         0.0     776                 805                 0.4927734434604645   4.135064601898193   2.82879638671875  10.0             1.3644530773162842   0.06949588656425476        2.7290902137756348             0.94677734375              0.00244140625             1.2949572801589966           0.024770202115178108           2.1666102409362793                 0.88671875                     0.00537109375                 1.339682936668396                1.8828092813491821  1.0891550779342651        1.5320162773132324            0.0                       1.0                      0.7936542630195618          1.1184965372085571            1.5320162773132324                0.0                           1.0                          0.7643125653266907              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.314443826675415      0.02747751586139202   1590   795.0      795.0         0.0     783                 808                 0.5038486123085022   3.527451515197754   2.8663330078125   10.0             1.3644530773162842   0.09462293982505798        5.482872009277344              0.935546875                0.00244140625             1.2698302268981934           0.025648333132267              2.619403600692749                  0.884765625                    0.00537109375                 1.3388047218322754               1.8828092813491821  1.0891550779342651        1.5320162773132324            0.0                       1.0                      0.7936542630195618          1.1751879453659058            1.5320162773132324                0.0                           1.0                          0.7076213359832764              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-1.034006118774414     nan                   1600   800.0      800.0         1.0     785                 816                 0.48626139760017395  4.680625915527344   2.837646484375    10.0             1.3644530773162842   0.06590449064970016        5.482872009277344              0.95458984375              0.0029296875              1.298548698425293            0.02460593171417713            2.6273889541625977                 0.87451171875                  0.00537109375                 1.339847207069397                1.8828092813491821  0.6571819186210632        1.1828535795211792            0.3333333432674408        0.6666666865348816       1.2256273031234741          1.101453423500061             1.5320162773132324                0.0                           1.0                          0.7813557982444763              0.024718675063923        0.005630314655718394     0.045180339366197586   0.3501809621229768   0.12179374694824219   0.4087047576904297     0.005107372657221276   0.005060492883785628    2.622096538543701
1.308950424194336      0.024140777066349983  1610   805.0      805.0         0.0     789                 822                 0.4799965023994446   4.1271443367004395  2.81951904296875  10.0             1.3644530773162842   0.04912080243229866        6.38243293762207               0.96044921875              0.00244140625             1.3153324127197266           0.023711057379841805           2.4120752811431885                 0.87841796875                  0.0048828125                  1.3407421112060547               1.8828092813491821  0.5115456581115723        0.9643992185592651            0.3333333432674408        0.6666666865348816       1.3712635040283203          1.0154205560684204            1.5320162773132324                0.0                           1.0                          0.8673887252807617              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.3212168216705322     0.023839814588427544  1620   810.0      810.0         0.0     792                 829                 0.46526554226875305  3.8031442165374756  2.78619384765625  10.0             1.3644530773162842   0.04957667738199234        2.7761011123657227             0.958984375                0.00244140625             1.3148763179779053           0.02304908074438572            2.2096896171569824                 0.88671875                     0.00537109375                 1.3414039611816406               1.8828092813491821  1.1608514785766602        2.9123167991638184            0.3333333432674408        0.3333333432674408       0.7219577431678772          1.0154205560684204            1.5320162773132324                0.0                           1.0                          0.8673887252807617              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.3210442066192627     0.023892704397439957  1630   815.0      815.0         0.0     798                 833                 0.4712224006652832   4.3588032722473145  2.8050537109375   10.0             1.3644530773162842   0.06328161060810089        3.9747238159179688             0.95556640625              0.00244140625             1.3011715412139893           0.02381962724030018            1.808639645576477                  0.8759765625                   0.0048828125                  1.3406336307525635               1.8828092813491821  0.6602970957756042        1.1921991109848022            0.3333333432674408        0.6666666865348816       1.222512125968933           0.6701128482818604            0.9616502523422241                0.0                           0.6666666865348816           1.2126964330673218              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.2939568758010864     0.024203890934586525  1640   820.0      820.0         0.0     803                 838                 0.4704310894012451   4.136524677276611   2.81207275390625  10.0             1.3644530773162842   0.07668685913085938        3.9747238159179688             0.9462890625               0.001953125               1.2877663373947144           0.022814607247710228           1.808639645576477                  0.8876953125                   0.0048828125                  1.3416386842727661               1.8828092813491821  1.68122398853302          2.3194565773010254            0.0                       1.0                      0.20158521831035614         1.1332257986068726            1.5614802837371826                0.0                           1.0                          0.7495834231376648              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-4.116722106933594     nan                   1650   825.0      825.0         1.0     808                 843                 0.4684756398200989   4.574788570404053   2.8294677734375   10.0             1.3644530773162842   0.08795595169067383        3.9747238159179688             0.9404296875               0.00146484375             1.2764972448349              0.023119961842894554           1.808639645576477                  0.88916015625                  0.00439453125                 1.3413331508636475               1.8828092813491821  2.257711887359619         2.7406065464019775            0.0                       0.6666666865348816       -0.37490251660346985        1.111021637916565             1.5320162773132324                0.0                           1.0                          0.7717875838279724              0.013176576234400272     0.0008210156174754957    0.0381686087930575     0.6728744078427553   0.16142654418945312   0.4960289001464844     0.005269783290714258   0.005458318461023737    3.2533884048461914
1.2914987802505493     0.028544999659061432  1660   830.0      830.0         0.0     812                 849                 0.46789681911468506  3.9487462043762207  2.8314208984375   10.0             1.3644530773162842   0.09225164353847504        3.575928211212158              0.94140625                 0.00146484375             1.2722015380859375           0.02522275410592556            1.46751868724823                   0.87060546875                  0.00341796875                 1.3392304182052612               1.8828092813491821  0.5115456581115723        0.9643992185592651            0.3333333432674408        0.6666666865348816       1.3712635040283203          1.0582510232925415            1.5614802837371826                0.0                           1.0                          0.8245581984519958              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-0.5488100051879883    nan                   1670   835.0      835.0         1.0     817                 854                 0.48033127188682556  4.163844108581543   2.85986328125     10.0             1.3644530773162842   0.08639780431985855        3.575928211212158              0.94189453125              0.00146484375             1.278055191040039            0.025692090392112732           1.7989600896835327                 0.859375                       0.00439453125                 1.3387610912322998               1.8828092813491821  1.0163369178771973        1.5320162773132324            0.0                       1.0                      0.8664724230766296          1.0582510232925415            1.5614802837371826                0.0                           1.0                          0.8245581984519958              -0.0032973354100249708   -0.0017377888907503802   0.01172266699722968    0.7420880142599344   0.2553749084472656    0.22388458251953125    0.007150572077080142   0.007177069812314585    1.6635597944259644
1.300513744354248      0.0259750597178936    1680   840.0      840.0         0.0     824                 857                 0.4968282878398895   4.337193489074707   2.88104248046875  10.0             1.3644530773162842   0.07981729507446289        4.225009918212891              0.94775390625              0.001953125               1.2846359014511108           0.02442321553826332            1.7989600896835327                 0.87060546875                  0.00439453125                 1.3400299549102783               1.8828092813491821  1.604365348815918         2.7312607765197754            0.0                       1.0                      0.27844399213790894         1.1449236869812012            1.5457441806793213                0.0                           1.0                          0.7378854751586914              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.2941581010818481     0.026730556041002274  1690   845.0      845.0         0.0     830                 861                 0.5095163583755493   4.684267997741699   2.909423828125    10.0             1.3644530773162842   0.09326547384262085        7.030007839202881              0.9443359375               0.00146484375             1.271187663078308            0.026512958109378815           2.647397994995117                  0.8759765625                   0.0048828125                  1.3379402160644531               1.8828092813491821  2.190385580062866         2.7312607765197754            0.0                       1.0                      -0.3075765073299408         1.2682700157165527            1.5457441806793213                0.0                           1.0                          0.6145391464233398              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-5.004298686981201     nan                   1700   850.0      850.0         1.0     835                 866                 0.5197886228561401   5.03962516784668    2.93365478515625  10.0             1.3644530773162842   0.0710969939827919         4.263583660125732              0.95166015625              0.001953125               1.29335618019104             0.02677418291568756            3.666149854660034                  0.8837890625                   0.0068359375                  1.3376790285110474               1.8828092813491821  2.7389118671417236        3.1660187244415283            0.0                       0.6666666865348816       -0.8561028838157654         1.6357101202011108            2.001988410949707                 0.0                           1.0                          0.2470991611480713              -0.0025041604676516727   -4.57498463219963e-05    0.0080224686244037     0.6469645109027624   0.18297386169433594   0.42191123962402344    0.007403684943710687   0.007448300661963003    4.1481733322143555
1.3036019802093506     0.021536268293857574  1710   855.0      855.0         0.0     839                 872                 0.5062720775604248   6.651078224182129   2.92559814453125  10.0             1.3644530773162842   0.029568325728178024       3.4155848026275635             0.9716796875               0.0029296875              1.3348848819732666           0.019411690533161163           3.666149854660034                  0.90869140625                  0.0048828125                  1.3450415134429932               1.8828092813491821  2.194244623184204         2.7312607765197754            0.0                       1.0                      -0.31143537163734436        1.2718591690063477            1.556511640548706                 0.0                           1.0                          0.6109499931335449              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.3056706190109253     0.018237410113215446  1720   860.0      860.0         0.0     846                 875                 0.5062105655670166   4.2972917556762695  2.95538330078125  10.0             1.3644530773162842   0.03454435244202614        3.4155848026275635             0.9658203125               0.00244140625             1.329908847808838            0.01794620417058468            1.808639645576477                  0.90771484375                  0.00439453125                 1.346506953239441                1.8828092813491821  1.065263271331787         1.5292398929595947            0.0                       1.0                      0.8175459504127502          1.2710047960281372            1.5457441806793213                0.0                           1.0                          0.6118044257164001              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.3143978118896484     0.022905457764863968  1730   865.0      865.0         0.0     851                 880                 0.4976232349872589   4.1055073738098145  2.95343017578125  10.0             1.3644530773162842   0.05187957361340523        4.304083347320557              0.9609375                  0.00341796875             1.3125735521316528           0.020143838599324226           2.655383586883545                  0.90087890625                  0.0048828125                  1.3443093299865723               1.8828092813491821  1.0851548910140991        1.5320162773132324            0.0                       1.0                      0.797654390335083           1.2191028594970703            1.5320162773132324                0.0                           1.0                          0.6637063026428223              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
2.4519882202148438     nan                   1740   870.0      870.0         1.0     855                 886                 0.4904957711696625   3.8504254817962646  2.95721435546875  10.0             1.3644530773162842   0.050674937665462494       3.5503997802734375             0.95849609375              0.00341796875             1.3137781620025635           0.02631213702261448            2.2096896171569824                 0.88134765625                  0.00634765625                 1.3381409645080566               1.8828092813491821  1.690792441368103         2.348161458969116             0.0                       1.0                      0.19201695919036865         1.2002540826797485            1.5320162773132324                0.0                           1.0                          0.6825551390647888              0.005242922066827305     -0.002519955887692049    0.022397307096980512   0.34357756562530994  0.18285560607910156   0.3798980712890625     0.00807891454314813    0.008304210525238886    1.0116517543792725
1.0597580671310425     nan                   1750   875.0      875.0         1.0     857                 894                 0.4734494090080261   4.484066963195801   2.9449462890625   10.0             1.3644530773162842   0.07302587479352951        4.304083347320557              0.9501953125               0.0029296875              1.2914272546768188           0.026812918484210968           3.6771984100341797                 0.8779296875                   0.005859375                   1.3376402854919434               1.8828092813491821  1.184193730354309         1.5320162773132324            0.0                       1.0                      0.6986154913902283          1.213281512260437             1.5320162773132324                0.0                           1.0                          0.6695278286933899              0.00835395797912497      -0.006817255132773425    0.03881538601126522    0.42364799976348877  0.2238006591796875    0.38179588317871094    0.024125895768520422   0.024962228373624384    1.3123633861541748
1.3022418022155762     0.03407558053731918   1760   880.0      880.0         0.0     860                 901                 0.47173231840133667  4.436018466949463   2.8780517578125   10.0             1.3644530773162842   0.08030407875776291        3.575928211212158              0.93994140625              0.0029296875              1.2841490507125854           0.027422066777944565           2.043208360671997                  0.86181640625                  0.00537109375                 1.3370310068130493               1.8828092813491821  1.6844667196273804        2.3291845321655273            0.0                       1.0                      0.19834256172180176         1.1943035125732422            1.5320162773132324                0.0                           1.0                          0.6885057091712952              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.2994439601898193     0.02821057103574276   1770   885.0      885.0         0.0     863                 908                 0.48783960938453674  3.863583564758301   2.860595703125    10.0             1.3644530773162842   0.08751993626356125        3.575928211212158              0.93701171875              0.00341796875             1.276933193206787            0.027599990367889404           3.666149854660034                  0.87158203125                  0.0048828125                  1.3368531465530396               1.8828092813491821  1.0751827955245972        1.5320162773132324            0.0                       1.0                      0.8076264262199402          1.2006291151046753            1.5320162773132324                0.0                           1.0                          0.6821802258491516              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.3281034231185913     0.026790544390678406  1780   890.0      890.0         0.0     869                 912                 0.5077224969863892   4.705143928527832   2.8790283203125   10.0             1.3644530773162842   0.07756455987691879        4.182055473327637              0.94677734375              0.0029296875              1.286888599395752            0.02606232650578022            2.647397994995117                  0.8798828125                   0.005859375                   1.338390827178955                1.8828092813491821  0.9780482649803162        1.5292398929595947            0.0                       1.0                      0.904761016368866           1.077649474143982             1.5292398929595947                0.0                           1.0                          0.8051598072052002              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.2894846200942993     0.026173023506999016  1790   895.0      895.0         0.0     873                 918                 0.5028631091117859   4.46164608001709    2.87396240234375  10.0             1.3644530773162842   0.05547644942998886        3.575928211212158              0.9560546875               0.001953125               1.3089767694473267           0.02704966440796852            3.6771984100341797                 0.8720703125                   0.005859375                   1.337403416633606                1.8828092813491821  0.9780482649803162        1.5292398929595947            0.0                       1.0                      0.904761016368866           1.1072475910186768            1.5292398929595947                0.0                           1.0                          0.7755615711212158              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.2940211296081543     0.02663649618625641   1800   900.0      900.0         0.0     880                 921                 0.5136692523956299   4.566847801208496   2.895751953125    10.0             1.3644530773162842   0.05673627182841301        3.575928211212158              0.95458984375              0.00244140625             1.3077168464660645           0.026831384748220444           3.666149854660034                  0.875                          0.00634765625                 1.337621808052063                1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          0.9780482649803162            1.5292398929595947                0.0                           1.0                          0.904761016368866               nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.3008437156677246     0.024470575153827667  1810   905.0      905.0         0.0     885                 926                 0.5116102695465088   5.947789192199707   2.8931884765625   10.0             1.3644530773162842   0.04753213748335838        3.575928211212158              0.96240234375              0.00244140625             1.3169211149215698           0.02583693340420723            3.666149854660034                  0.876953125                    0.0048828125                  1.3386162519454956               1.8828092813491821  0.9780482649803162        1.5292398929595947            0.0                       1.0                      0.904761016368866           0.9845663905143738            1.5292398929595947                0.0                           1.0                          0.8982428908348083              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-4.678001403808594     nan                   1820   910.0      910.0         1.0     889                 932                 0.5008384585380554   6.116451263427734   2.8961181640625   10.0             1.3644530773162842   0.04777945205569267        4.182055473327637              0.9609375                  0.00341796875             1.316673755645752            0.02502070739865303            2.655383586883545                  0.8984375                      0.0068359375                  1.3394324779510498               1.8828092813491821  0.9751148819923401        1.5292398929595947            0.0                       1.0                      0.907694399356842           0.9806163311004639            1.5457441806793213                0.0                           1.0                          0.9021928906440735              0.02540603477973491      -0.003835250110569177    0.06914448738098145    0.5330958869308233   0.19896507263183594   0.4497089385986328     0.015343417646363378   0.01505472334974911     3.8165321350097656
1.2987489700317383     0.027399051934480667  1830   915.0      915.0         0.0     891                 940                 0.47948601841926575  3.6004464626312256  2.87060546875     10.0             1.3644530773162842   0.06851447373628616        4.182055473327637              0.9521484375               0.0029296875              1.2959387302398682           0.026223985478281975           2.655383586883545                  0.8701171875                   0.0048828125                  1.3382291793823242               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          0.9919422268867493            1.5292398929595947                0.0                           1.0                          0.8908669948577881              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.3068535327911377     0.033404141664505005  1840   920.0      920.0         0.0     894                 947                 0.4816751182079315   7.462052345275879   2.87042236328125  10.0             1.3644530773162842   0.08586272597312927        3.575928211212158              0.943359375                0.00341796875             1.278590440750122            0.03050163760781288            2.341538429260254                  0.85791015625                  0.00634765625                 1.3339515924453735               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.0076464414596558            1.5292398929595947                0.0                           1.0                          0.8751628398895264              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
0.8507660031318665     nan                   1850   925.0      925.0         1.0     900                 951                 0.5087484121322632   7.840127944946289   2.90728759765625  10.0             1.3644530773162842   0.08259250223636627        3.4354004859924316             0.94580078125              0.00341796875             1.281860589981079            0.0311123039573431             2.341538429260254                  0.86279296875                  0.0068359375                  1.3333408832550049               1.8828092813491821  0.9780482649803162        1.5292398929595947            0.0                       1.0                      0.904761016368866           1.077649474143982             1.5292398929595947                0.0                           1.0                          0.8051598072052002              0.11425296356901526      0.020470508927246556     0.1989498478360474     0.5692469999194145   0.4253215789794922    0.7938041687011719     0.0310003458725987     0.03132454273873009     5.691755771636963
1.2986788749694824     0.031478509306907654  1860   930.0      930.0         0.0     906                 955                 0.5236908793449402   7.4453840255737305  2.93359375        10.0             1.3644530773162842   0.10118037462234497        5.455483436584473              0.93798828125              0.0029296875              1.263272762298584            0.030086269602179527           2.341538429260254                  0.85302734375                  0.005859375                   1.3343669176101685               1.8828092813491821  0.47418251633644104       0.9127545952796936            0.3333333432674408        0.6666666865348816       1.408626675605774           1.1926988363265991            1.5292398929595947                0.0                           1.0                          0.690110445022583               nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.2832708358764648     0.029721535742282867  1870   935.0      935.0         0.0     912                 959                 0.5375163555145264   5.67585563659668    2.94732666015625  10.0             1.3644530773162842   0.0923575684428215         5.455483436584473              0.94287109375              0.0029296875              1.2720956802368164           0.03138958290219307            2.7113661766052246                 0.84814453125                  0.005859375                   1.3330636024475098               1.8828092813491821  0.6635397672653198        1.1921991109848022            0.3333333432674408        0.6666666865348816       1.2192693948745728          1.1234045028686523            1.5320162773132324                0.0                           1.0                          0.759404718875885               nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-2.860217332839966     nan                   1880   940.0      940.0         1.0     917                 964                 0.5298988223075867   3.938760280609131   2.9609375         10.0             1.3644530773162842   0.06758289039134979        5.455483436584473              0.9541015625               0.00341796875             1.296870231628418            0.028082752600312233           2.1666102409362793                 0.86669921875                  0.0068359375                  1.3363703489303589               1.8828092813491821  0.47418251633644104       0.9127545952796936            0.3333333432674408        0.6666666865348816       1.408626675605774           0.5030497908592224            0.9616502523422241                0.0                           0.6666666865348816           1.379759430885315               -0.0034438694856362417   3.8780835893703625e-05   0.011733293329598382   0.9349297285079956   0.15874671936035156   0.5120162963867188     0.0033507068546896335  0.003463476032266044    2.0095133781433105
1.3074631690979004     0.02451515756547451   1890   945.0      945.0         0.0     922                 969                 0.519225537776947    3.6535356044769287  2.96044921875     10.0             1.3644530773162842   0.06144366413354874        4.780478477478027              0.955078125                0.0029296875              1.3030093908309937           0.026107192039489746           2.64821720123291                   0.873046875                    0.00634765625                 1.3383458852767944               1.8828092813491821  0.9780482649803162        1.5292398929595947            0.0                       1.0                      0.904761016368866           0.9943467974662781            1.5292398929595947                0.0                           1.0                          0.888462483882904               nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.3069006204605103     0.025430260226130486  1900   950.0      950.0         0.0     928                 973                 0.5179470777511597   3.9392693042755127  2.97021484375     10.0             1.3644530773162842   0.049632471054792404       4.780478477478027              0.96142578125              0.00390625                1.314820647239685            0.028987236320972443           2.64821720123291                   0.865234375                    0.00830078125                 1.335465908050537                1.8828092813491821  0.9780482649803162        1.5292398929595947            0.0                       1.0                      0.904761016368866           0.9943467974662781            1.5292398929595947                0.0                           1.0                          0.888462483882904               nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-1.0344070196151733    nan                   1910   955.0      955.0         1.0     931                 980                 0.4989454746246338   3.571319341659546   2.95318603515625  10.0             1.3644530773162842   0.04803422838449478        4.780478477478027              0.9609375                  0.00341796875             1.316419005393982            0.02778986468911171            2.64821720123291                   0.8583984375                   0.0068359375                  1.3366632461547852               1.8828092813491821  1.0785750150680542        1.5320162773132324            0.0                       1.0                      0.8042343258857727          1.0048404932022095            1.5320162773132324                0.0                           1.0                          0.8779687881469727              0.013652384892338887     0.0028343324520392343    0.038203902542591095   0.8283899016678333   0.27701759338378906   0.6538467407226562     0.01044537587222294    0.010180004675930832    0.6959939002990723
0.4406734108924866     nan                   1920   960.0      960.0         1.0     937                 984                 0.5082107782363892   4.340800762176514   2.9736328125      10.0             1.3644530773162842   0.07227181643247604        3.575928211212158              0.9462890625               0.00244140625             1.292181372642517            0.027563046663999557           2.655383586883545                  0.849609375                    0.00634765625                 1.3368901014328003               1.8828092813491821  0.9789736866950989        1.5320162773132324            0.0                       1.0                      0.9038355350494385          0.9952723383903503            1.5320162773132324                0.0                           1.0                          0.8875370025634766              0.029898703913204372     0.00335659233496699      0.0633298959583044     0.5122836586087942   0.23481178283691406   0.353973388671875      0.01569663245754782    0.01553780698304763     1.5247957706451416
1.2946146726608276     0.03809145838022232   1930   965.0      965.0         0.0     943                 988                 0.5232100486755371   4.668064594268799   2.97900390625     10.0             1.3644530773162842   0.09960667043924332        3.5962469577789307             0.9326171875               0.00244140625             1.2648464441299438           0.03341557830572128            2.655383586883545                  0.83984375                     0.005859375                   1.3310375213623047               1.8828092813491821  0.981907069683075         1.5320162773132324            0.0                       1.0                      0.9009020924568176          1.0091663599014282            1.5320162773132324                0.0                           1.0                          0.8736429214477539              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.7985206842422485     nan                   1940   970.0      970.0         1.0     949                 992                 0.5411566495895386   4.891128063201904   3.0045166015625   10.0             1.3644530773162842   0.09622783958911896        3.5962469577789307             0.93505859375              0.00244140625             1.2682253122329712           0.03379760682582855            2.655383586883545                  0.85107421875                  0.00732421875                 1.330655574798584                1.8828092813491821  0.981907069683075         1.5320162773132324            0.0                       1.0                      0.9009020924568176          1.008240818977356             1.5292398929595947                0.0                           1.0                          0.8745684027671814              0.009321633777290117     0.0003255923220422119    0.024640674702823162   0.33242959529161453  0.17986488342285156   0.2680091857910156     0.01567248161882162    0.015968279520166107    1.305396556854248
